Date/Time,Station,Station Name,Longitude,Latitude,Climate ID,Province,Year,Month,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD
1944-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1944,4,4.1,0.0,,21.1,0.0,-6.1,0.0,13.0,0.0,,65.4,0.0,,,9.0,,,,416.0,0.0
1944-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1944,5,16.4,0.0,,30.0,0.0,-0.6,0.0,0.0,0.0,,42.4,0.0,,,5.0,,,,84.7,35.7
1944-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1944,6,18.5,0.0,,32.8,0.0,7.2,0.0,0.0,0.0,,83.2,0.0,,,9.0,,,,40.1,55.7
1944-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1944,7,21.9,0.0,,31.7,0.0,12.8,0.0,0.0,0.0,,110.7,0.0,,,11.0,,,,0.2,122.2
1944-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1944,8,22.3,0.0,,33.9,0.0,12.2,0.0,0.0,0.0,,17.2,0.0,,,5.0,,,,3.4,137.0
1944-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1944,9,15.9,0.0,,27.8,0.0,2.8,0.0,0.0,0.0,,132.1,0.0,,,10.0,,,,91.2,28.3
1944-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1944,10,8.5,0.0,,21.7,0.0,-2.8,0.0,0.0,0.0,,50.7,0.0,,,10.0,,,,296.0,0.0
1944-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1944,11,2.9,0.0,,18.3,0.0,-7.2,0.0,54.7,0.0,,75.1,0.0,,,7.0,,,,454.5,0.0
1944-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1944,12,-8.7,0.0,,3.9,0.0,-22.2,0.0,69.7,0.0,,86.3,0.0,,,10.0,,,,827.9,0.0
1945-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1945,1,-13.2,0.0,,3.3,0.0,-26.7,0.0,64.9,0.0,,79.1,0.0,,,14.0,,,,968.7,0.0
1945-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1945,2,-6.6,0.0,,6.1,0.0,-15.0,0.0,30.2,0.0,,50.6,0.0,,,6.0,,,,688.4,0.0
1945-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1945,3,3.3,0.0,,25.0,0.0,-12.2,0.0,19.3,0.0,,74.4,0.0,,,12.0,,,,454.4,0.0
1945-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1945,4,9.4,0.0,,27.8,0.0,-3.9,0.0,0.0,0.0,,118.2,0.0,,,12.0,,,,267.3,8.7
1945-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1945,5,11.2,0.0,,26.1,0.0,1.7,0.0,0.0,0.0,,187.8,0.0,,,16.0,,,,211.1,1.7
1945-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1945,6,18.3,0.0,,31.1,0.0,1.1,0.0,0.0,0.0,,49.5,0.0,,,7.0,,,,52.5,61.7
1945-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1945,7,21.2,0.0,,31.7,0.0,9.4,0.0,0.0,0.0,,157.8,0.0,,,11.0,,,,8.1,106.0
1945-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1945,8,20.6,0.0,,30.6,0.0,10.0,0.0,0.0,0.0,,99.0,0.0,,,9.0,,,,7.9,89.8
1945-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1945,9,16.1,0.0,,30.0,0.0,1.1,0.0,0.0,0.0,,142.3,0.0,,,11.0,,,,97.8,41.5
1945-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1945,10,8.1,0.0,,22.2,0.0,0.0,0.0,2.8,0.0,,132.2,0.0,,,13.0,,,,308.1,0.0
1945-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1945,11,1.9,0.0,,17.8,0.0,-8.3,0.0,29.7,0.0,,87.5,0.0,,,15.0,,,,483.2,0.0
1945-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1945,12,-7.5,0.0,,4.4,0.0,-18.9,0.0,23.8,0.0,,51.9,0.0,,,8.0,,,,790.1,0.0
1946-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1946,1,-9.1,0.0,,10.0,0.0,-26.1,0.0,68.0,0.0,,87.6,0.0,,,14.0,,,,841.4,0.0
1946-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1946,2,-11.0,0.0,,6.7,0.0,-26.1,0.0,57.7,0.0,,72.4,0.0,,,12.0,,,,812.7,0.0
1946-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1946,3,4.0,0.0,,24.4,0.0,-9.4,0.0,1.0,0.0,,34.1,0.0,,,8.0,,,,435.0,0.0
1946-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1946,4,6.0,0.0,,23.9,0.0,-7.2,0.0,3.8,0.0,,75.9,0.0,,,14.0,,,,360.7,0.0
1946-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1946,5,12.3,0.0,,26.7,0.0,-2.2,0.0,0.0,0.0,,105.7,0.0,,,12.0,,,,182.1,5.3
1946-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1946,6,18.5,0.0,,32.2,0.0,3.9,0.0,0.0,0.0,,51.2,0.0,,,9.0,,,,49.2,63.2
1946-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1946,7,20.8,0.0,,32.2,0.0,9.4,0.0,0.0,0.0,,79.1,0.0,,,8.0,,,,6.9,92.2
1946-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1946,8,18.4,0.0,,30.0,0.0,7.8,0.0,0.0,0.0,,111.7,0.0,,,11.0,,,,29.0,41.0
1946-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1946,9,16.9,0.0,,27.8,0.0,4.4,0.0,2.5,0.0,,157.7,0.0,,,8.0,,,,63.3,31.2
1946-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1946,10,11.0,0.0,,24.4,0.0,-1.7,0.0,2.0,0.0,,102.6,0.0,,,9.0,,,,220.5,2.4
1946-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1946,11,3.0,0.0,,12.2,0.0,-9.4,0.0,32.8,0.0,,108.7,0.0,,,14.0,,,,450.0,0.0
1946-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1946,12,-5.2,0.0,,12.2,0.0,-22.2,0.0,86.2,0.0,,143.8,0.0,,,15.0,,,,720.5,0.0
1947-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1947,1,-7.8,0.0,,7.8,0.0,-22.2,0.0,65.6,0.0,,149.7,0.0,,,19.0,,,,800.9,0.0
1947-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1947,2,-9.2,0.0,,3.3,0.0,-18.9,0.0,74.6,0.0,,74.6,0.0,,,11.0,,,,760.6,0.0
1947-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1947,3,-1.2,0.0,,6.7,0.0,-12.8,0.0,53.3,0.0,,81.3,0.0,,,12.0,,,,596.0,0.0
1947-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1947,4,3.6,0.0,,18.9,0.0,-7.2,0.0,34.6,0.0,,90.3,0.0,,,11.0,,,,432.8,0.0
1947-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1947,5,11.0,0.0,,24.4,0.0,0.0,0.0,0.0,0.0,,126.9,0.0,,,13.0,,,,217.9,0.6
1947-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1947,6,17.6,0.0,,31.7,0.0,7.2,0.0,0.0,0.0,,106.5,0.0,,,14.0,,,,59.8,46.3
1947-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1947,7,21.6,0.0,,31.1,0.0,12.2,0.0,0.0,0.0,,111.7,0.0,,,13.0,,,,0.8,111.3
1947-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1947,8,22.4,0.0,,33.3,0.0,10.0,0.0,0.0,0.0,,55.2,0.0,,,4.0,,,,7.8,144.0
1947-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1947,9,15.3,0.0,,29.4,0.0,1.1,0.0,0.0,0.0,,125.4,0.0,,,11.0,,,,119.8,40.0
1947-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1947,10,13.6,0.0,,25.0,0.0,0.6,0.0,0.0,0.0,,30.8,0.0,,,6.0,,,,145.5,9.7
1947-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1947,11,1.8,0.0,,13.9,0.0,-11.1,0.0,35.1,0.0,,119.1,0.0,,,7.0,,,,486.9,0.0
1947-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1947,12,-7.5,0.0,,5.0,0.0,-22.2,0.0,32.4,0.0,,52.0,0.0,,,11.0,,,,792.0,0.0
1948-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1948,1,-11.0,0.0,,2.8,0.0,-26.7,0.0,53.5,0.0,,53.5,0.0,,,12.0,,,,898.7,0.0
1948-02-29,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1948,2,-9.6,0.0,,7.2,0.0,-23.3,0.0,46.7,0.0,,66.5,0.0,,,9.0,,,,800.0,0.0
1948-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1948,3,-2.5,0.0,,15.0,0.0,-21.7,0.0,19.4,0.0,,123.4,0.0,,,10.0,,,,634.3,0.0
1948-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1948,4,6.6,0.0,,21.1,0.0,-6.1,0.0,0.0,0.0,,61.3,0.0,,,10.0,,,,340.8,0.0
1948-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1948,5,12.7,0.0,,27.2,0.0,3.9,0.0,0.0,0.0,,66.5,0.0,,,14.0,,,,169.8,4.4
1948-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1948,6,17.7,0.0,,31.7,0.0,7.2,0.0,0.0,0.0,,101.3,0.0,,,11.0,,,,48.7,41.1
1948-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1948,7,21.5,0.0,,31.7,0.0,11.1,0.0,0.0,0.0,,105.5,0.0,,,11.0,,,,2.9,111.1
1948-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1948,8,21.1,0.0,,32.2,0.0,10.6,0.0,0.0,0.0,,90.4,0.0,,,9.0,,,,6.6,102.9
1948-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1948,9,17.2,0.0,,28.9,0.0,6.7,0.0,0.0,0.0,,20.1,0.0,,,4.0,,,,62.6,37.1
1948-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1948,10,9.1,0.0,,20.6,0.0,-1.1,0.0,0.0,0.0,,54.3,0.0,,,5.0,,,,275.9,0.0
1948-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1948,11,6.0,0.0,,21.7,0.0,-2.2,0.0,5.4,0.0,,137.1,0.0,,,16.0,,,,360.5,0.0
1948-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1948,12,-2.5,0.0,,10.0,0.0,-17.8,0.0,32.1,0.0,,77.0,0.0,,,10.0,,,,636.2,0.0
1949-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1949,1,-5.8,0.0,,8.3,0.0,-18.3,0.0,69.0,0.0,,110.5,0.0,,,15.0,,,,737.0,0.0
1949-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1949,2,-5.7,0.0,,7.8,0.0,-18.3,0.0,38.9,0.0,,70.4,0.0,,,9.0,,,,663.4,0.0
1949-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1949,3,-2.2,0.0,,11.1,0.0,-14.4,0.0,49.9,0.0,,70.3,0.0,,,13.0,,,,626.1,0.0
1949-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1949,4,7.5,0.0,,22.8,0.0,-1.1,0.0,12.4,0.0,,76.1,0.0,,,8.0,,,,314.5,0.0
1949-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1949,5,13.5,0.0,,27.2,0.0,0.6,0.0,0.0,0.0,,50.0,0.0,,,10.0,,,,148.7,9.6
1949-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1949,6,20.6,0.0,,32.8,0.0,6.7,0.0,0.0,0.0,,65.9,0.0,,,10.0,,,,21.7,98.5
1949-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1949,7,22.9,0.0,,33.9,0.0,13.9,0.0,0.0,0.0,,56.4,0.0,,,7.0,,,,0.0,151.0
1949-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1949,8,21.5,0.0,,32.8,0.0,11.1,0.0,0.0,0.0,,106.1,0.0,,,7.0,,,,5.4,115.3
1949-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1949,9,14.6,0.0,,28.3,0.0,5.0,0.0,0.0,0.0,,101.2,0.0,,,9.0,,,,110.1,8.7
1949-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1949,10,12.0,0.0,,28.9,0.0,-2.2,0.0,0.0,0.0,,47.0,0.0,,,7.0,,,,189.5,4.3
1949-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1949,11,-0.2,0.0,,12.8,0.0,-13.3,0.0,38.2,0.0,,109.0,0.0,,,17.0,,,,545.8,0.0
1949-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1949,12,-3.2,0.0,,12.2,0.0,-16.7,0.0,18.8,0.0,,97.2,0.0,,,11.0,,,,657.8,0.0
1950-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1950,1,-5.3,0.0,,12.8,0.0,-24.4,0.0,50.1,0.0,,124.4,0.0,,,16.0,,,,723.8,0.0
1950-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1950,2,-9.8,0.0,,3.3,0.0,-26.7,0.0,111.6,0.0,,113.4,0.0,,,13.0,,,,778.3,0.0
1950-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1950,3,-4.9,0.0,,15.0,0.0,-27.2,0.0,69.8,0.0,,115.0,0.0,,,12.0,,,,709.7,0.0
1950-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1950,4,4.7,0.0,,17.8,0.0,-8.3,0.0,0.3,0.0,,68.1,0.0,,,8.0,,,,398.7,0.0
1950-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1950,5,14.1,0.0,,28.9,0.0,-2.8,0.0,0.0,0.0,,59.7,0.0,,,10.0,,,,141.4,21.0
1950-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1950,6,19.0,0.0,,30.6,0.0,6.7,0.0,0.0,0.0,,54.0,0.0,,,8.0,,,,32.2,60.9
1950-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1950,7,21.3,0.0,,31.7,0.0,13.3,0.0,0.0,0.0,,128.6,0.0,,,9.0,,,,1.3,104.4
1950-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1950,8,19.1,0.0,,28.3,0.0,9.4,0.0,0.0,0.0,,70.6,0.0,,,8.0,,,,18.7,53.2
1950-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1950,9,13.6,0.0,,25.0,0.0,2.2,0.0,0.0,0.0,,61.8,0.0,,,8.0,,,,140.5,9.0
1950-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1950,10,10.1,0.0,,25.0,0.0,-1.1,0.0,0.0,0.0,,60.7,0.0,,,12.0,,,,249.4,4.5
1950-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1950,11,4.0,0.0,,22.2,0.0,-7.2,0.0,11.9,0.0,,131.5,0.0,,,11.0,,,,421.3,0.0
1950-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1950,12,-4.8,0.0,,8.3,0.0,-25.0,0.0,55.8,0.0,,103.4,0.0,,,16.0,,,,707.9,0.0
1951-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1951,1,-7.4,0.0,,7.8,0.0,-27.2,0.0,56.6,0.0,,98.7,0.0,,,17.0,68.5,0.04166666666666666,,786.0,0.0
1951-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1951,2,-6.8,0.0,,6.1,0.0,-27.8,0.0,45.7,0.0,,69.0,0.0,,,11.0,94.4,0.0,,694.4,0.0
1951-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1951,3,-0.5,0.0,,10.0,0.0,-13.9,0.0,45.3,0.0,,133.0,0.0,,,15.0,105.0,0.0,,573.2,0.0
1951-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1951,4,7.3,0.0,,18.9,0.0,0.6,0.0,7.1,0.0,,108.9,0.0,,,15.0,111.9,0.0,,321.1,0.0
1951-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1951,5,14.4,0.0,,27.8,0.0,3.3,0.0,0.0,0.0,,43.5,0.0,,,7.0,233.3,0.0,,127.8,16.5
1951-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1951,6,18.3,0.0,,29.4,0.0,9.4,0.0,0.0,0.0,,103.8,0.0,,,13.0,192.7,0.0,,27.3,35.4
1951-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1951,7,21.3,0.0,,29.4,0.0,12.8,0.0,0.0,0.0,,96.0,0.0,,,11.0,252.6,0.0,,3.8,106.5
1951-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1951,8,18.7,0.0,,27.8,0.0,11.1,0.0,0.0,0.0,,94.6,0.0,,,13.0,185.4,0.0,,25.8,46.5
1951-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1951,9,15.1,0.0,,27.8,0.0,1.7,0.0,0.0,0.0,,79.3,0.0,,,9.0,174.1,0.0,,104.4,18.4
1951-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1951,10,10.4,0.0,,23.9,0.0,0.0,0.0,0.0,0.0,,49.9,0.0,,,5.0,140.9,0.0,,240.0,3.5
1951-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1951,11,0.2,0.0,,15.0,0.0,-11.7,0.0,44.7,0.0,,148.9,0.0,,,13.0,74.3,0.0,,534.6,0.0
1951-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1951,12,-5.3,0.0,,15.0,0.0,-24.4,0.0,99.7,0.0,,119.1,0.0,,,18.0,77.1,0.0,,722.7,0.0
1952-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1952,1,-7.8,0.0,,8.3,0.0,-23.9,0.0,67.6,0.0,,106.8,0.0,,,17.0,101.5,0.0,,799.9,0.0
1952-02-29,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1952,2,-5.3,0.0,,5.0,0.0,-19.4,0.0,58.1,0.0,,78.5,0.0,,,12.0,113.9,0.0,,674.9,0.0
1952-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1952,3,-1.0,0.0,,7.8,0.0,-12.2,0.0,38.3,0.0,,83.3,0.0,,,11.0,124.8,0.0,,588.6,0.0
1952-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1952,4,8.0,0.0,,23.9,0.0,-5.0,0.0,0.8,0.0,,68.5,0.0,,,7.0,213.0,0.0,,300.1,0.0
1952-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1952,5,12.4,0.0,,25.6,0.0,2.2,0.0,0.0,0.0,,103.0,0.0,,,11.0,194.1,0.0,,174.9,1.5
1952-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1952,6,19.6,0.0,,30.0,0.0,9.4,0.0,0.0,0.0,,105.3,0.0,,,10.0,282.7,0.0,,10.4,58.4
1952-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1952,7,23.1,0.0,,32.8,0.0,11.7,0.0,0.0,0.0,,118.2,0.0,,,8.0,316.6,0.0,,2.4,159.9
1952-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1952,8,20.7,0.0,,31.1,0.0,10.0,0.0,0.0,0.0,,145.1,0.0,,,6.0,285.5,0.0,,7.3,92.0
1952-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1952,9,16.0,0.0,,27.2,0.0,3.3,0.0,0.0,0.0,,95.8,0.0,,,9.0,200.2,0.0,,76.8,17.7
1952-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1952,10,7.7,0.0,,20.6,0.0,-2.8,0.0,0.8,0.0,,107.7,0.0,,,10.0,117.4,0.0,,320.1,0.0
1952-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1952,11,3.7,0.0,,16.1,0.0,-7.8,0.0,4.2,0.0,,61.9,0.0,,,9.0,74.1,0.0,,430.3,0.0
1952-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1952,12,-3.2,0.0,,11.1,0.0,-20.0,0.0,52.5,0.0,,129.1,0.0,,,11.0,69.2,0.0,,656.7,0.0
1953-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1953,1,-5.6,0.0,,9.4,0.0,-17.2,0.0,54.7,0.0,,97.1,0.0,,,14.0,81.3,0.0,,732.7,0.0
1953-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1953,2,-4.9,0.0,,10.0,0.0,-22.2,0.0,40.2,0.0,,49.9,0.0,,,11.0,130.5,0.0,,641.3,0.0
1953-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1953,3,0.1,0.0,,16.1,0.0,-16.7,0.0,9.6,0.0,,108.9,0.0,,,16.0,138.6,0.0,,553.7,0.0
1953-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1953,4,7.2,0.0,,17.2,0.0,-1.7,0.0,5.3,0.0,,95.3,0.0,,,12.0,137.5,0.0,,325.5,0.0
1953-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1953,5,14.5,0.0,,29.4,0.0,3.3,0.0,0.0,0.0,,88.9,0.0,,,10.0,235.6,0.0,,120.9,11.4
1953-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1953,6,19.7,0.0,,32.8,0.0,8.3,0.0,0.0,0.0,,92.1,0.0,,,7.0,295.3,0.0,,24.0,75.2
1953-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1953,7,21.9,0.0,,34.4,0.0,12.8,0.0,0.0,0.0,,68.2,0.0,,,9.0,258.0,0.0,,3.1,123.4
1953-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1953,8,20.5,0.0,,32.2,0.0,10.6,0.0,0.0,0.0,,46.7,0.0,,,4.0,261.9,0.0,,15.1,92.0
1953-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1953,9,16.0,0.0,,31.1,0.0,3.3,0.0,0.0,0.0,,74.1,0.0,,,11.0,172.9,0.0,,98.0,37.9
1953-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1953,10,10.8,0.0,,26.1,0.0,0.6,0.0,0.0,0.0,,43.0,0.0,,,7.0,155.8,0.0,,225.7,1.2
1953-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1953,11,5.5,0.0,,17.8,0.0,-4.4,0.0,1.1,0.0,,49.3,0.0,,,6.0,74.8,0.0,,376.1,0.0
1953-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1953,12,-1.4,0.0,,10.6,0.0,-17.2,0.0,31.7,0.0,,109.0,0.0,,,14.0,52.5,0.0,,600.8,0.0
1954-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1954,1,-12.0,0.0,,4.4,0.0,-26.7,0.0,78.9,0.0,,94.4,0.0,,,14.0,105.5,0.0,,929.4,0.0
1954-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1954,2,-3.9,0.0,,7.8,0.0,-25.0,0.0,103.4,0.0,,126.0,0.0,,,18.0,88.4,0.0,,614.2,0.0
